row_index,beta,finders_share,r,patch_scale,sigma,q,c,v,C_birth,mean_lambda,scrounge_rate,network_mean_degree,network_lcc_fraction,mean_fish_density,fleet_size,wealth_gini
35.0,0.5,0.4,0.1333333333333333,0.05,0.7,0.3666666666666667,0.1999999999999999,8.0,0.5,0.0,0.0,0.0,0.0,0.172142723958196,0.0,0.0
36.0,0.5,0.4,0.1333333333333333,0.05,0.7,1.0,0.1999999999999999,8.0,0.5,0.0,0.0,0.0,0.0,0.1279490630542097,0.0,0.0
37.0,0.5,0.4,0.1333333333333333,0.2166666666666666,0.7,1.0,0.1999999999999999,8.0,0.5,0.0,0.0,0.0,0.0,0.1704991660083564,0.0,0.0
38.0,0.5,0.4,0.1333333333333333,0.2166666666666666,0.7,1.0,0.1999999999999999,8.0,3.5,1.316271470004266,0.0696666666666666,0.1944444444444444,0.245111111111111,0.1821885353668247,0.6666666666666666,0.0487036756341713
39.0,0.5,0.4,0.3,0.2166666666666666,0.7,1.0,0.1999999999999999,8.0,3.5,0.0,0.0,0.0,0.0,0.2645135602494383,0.0,0.0
40.0,0.5,0.8,0.1333333333333333,0.3,1.0,0.3666666666666667,0.1,3.0,3.5,3.694954534611604,0.4154450450182358,2.859070528016765,0.358935236138708,0.5024691771812021,243.74666666666667,0.2541797581873079
41.0,0.5,0.8,0.1333333333333333,0.3,1.0,0.3666666666666667,0.1,8.0,3.5,4.33957108238172,0.4052159374181947,5.482502290797309,0.7486593447710237,0.6820721339917307,52.61333333333334,0.2679882568483272
42.0,0.5,0.8,0.1333333333333333,0.1333333333333333,1.0,0.3666666666666667,0.1,8.0,3.5,3.708040626384863,0.3310113693496046,1.7276296786002667,0.627751073001073,0.3602482414371373,9.233333333333333,0.2523416973548437
43.0,0.5,0.8,0.1333333333333333,0.1333333333333333,1.0,1.0,0.1,8.0,3.5,2.0771540833308824,0.052547619047619,0.2210793650793651,0.4455,0.1549343827845459,0.9,0.0545806641303726
44.0,0.5,0.8,0.3,0.1333333333333333,1.0,1.0,0.1,8.0,3.5,2.638922482396488,0.1632698412698412,0.7733439153439153,0.6080634920634921,0.1594292045300633,2.68,0.1336834172981263
45.0,0.5,0.8,0.3,0.1333333333333333,1.0,1.0,0.1,8.0,0.5,0.0,0.0,0.0,0.0,0.1022843210993582,0.0,0.0
46.0,0.5,0.8,0.3,0.1333333333333333,0.4,1.0,0.1,8.0,0.5,0.0,0.0,0.0,0.0,0.1060501967772553,0.0,0.0
47.0,3.5,0.8,0.3,0.1333333333333333,0.4,1.0,0.1,8.0,0.5,0.0,0.0,0.0,0.0,0.0132903931627401,0.0,0.0
48.0,3.5,0.8,0.3,0.1333333333333333,0.4,1.0,0.3,8.0,0.5,0.0,0.0,0.0,0.0,0.0806921590836867,0.0,0.0
49.0,3.5,0.4,0.3,0.1333333333333333,0.4,1.0,0.3,8.0,0.5,0.0,0.0,0.0,0.0,0.109719224298152,0.0,0.0
50.0,3.5,0.2,0.2166666666666666,0.1333333333333333,0.7,0.3666666666666667,0.0,3.0,3.5,3.024721280167649,0.489980476693949,11.75243445300219,0.996945805715563,0.0713403805108804,1046.506666666667,0.1555300118053903
51.0,3.5,0.2,0.05,0.1333333333333333,0.7,0.3666666666666667,0.0,3.0,3.5,3.0469476460407754,0.4902045053172399,4.876538581559077,0.7954624879278275,0.0301028414318338,382.84,0.3079584021579732
52.0,3.5,0.2,0.05,0.1333333333333333,0.7,1.0,0.0,3.0,3.5,2.715777752790393,0.0635070444118431,0.1343127725960543,0.2697971532251718,3.8739823651813375e-05,6.273333333333333,0.0884588518446537
53.0,3.5,0.6000000000000001,0.05,0.1333333333333333,0.7,1.0,0.0,3.0,3.5,2.221919101994793,0.0147984172690055,0.0314036067132042,0.3047542536296406,0.0,3.326666666666666,0.0527626306934822
54.0,3.5,0.6000000000000001,0.05,0.1333333333333333,0.1,1.0,0.0,3.0,3.5,1.9889613658128509,0.0526971527497843,0.1170477982056929,0.257022918601866,1.9729259842519985e-05,5.32,0.1850178752821547
55.0,3.5,0.6000000000000001,0.05,0.1333333333333333,0.1,1.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0001907344234577,0.0,0.0
56.0,3.5,0.6000000000000001,0.05,0.3,0.1,1.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,2.0,0.8,0.05,0.3,1.0,0.05,0.1,8.0,2.0,0.0,0.0,0.0,0.0,0.7232950120377603,0.0,0.0
58.0,3.5,0.6000000000000001,0.05,0.3,0.1,1.0,0.1999999999999999,8.0,0.5,0.0,0.0,0.0,0.0,0.0008811912504473,0.0,0.0
59.0,0.5,0.6000000000000001,0.05,0.3,0.1,1.0,0.1999999999999999,8.0,0.5,0.0,0.0,0.0,0.0,0.1107130099790166,0.0,0.0
60.0,3.5,0.8,0.3,0.1333333333333333,0.7,0.05,0.3,1.0,3.5,4.056134056975231,0.0553333333333333,0.1106666666666666,0.5384444444444444,0.4161920634996501,2.9333333333333336,0.1560494796068675
61.0,3.5,0.8,0.3,0.1333333333333333,0.7,0.05,0.3,1.0,0.5,1.606402272331166,0.0361746031746031,0.1286349206349206,0.251079365079365,0.3826801551071675,1.16,0.0143057097958421
62.0,3.5,0.4,0.3,0.1333333333333333,0.7,0.05,0.3,1.0,0.5,2.4070654853022044,0.0494444444444444,0.1155555555555555,0.2564444444444445,0.4272214946616279,1.4466666666666663,0.0209615723908816
63.0,0.5,0.4,0.3,0.1333333333333333,0.7,0.05,0.3,1.0,0.5,0.0,0.0,0.0,0.0,0.3576732138622305,0.0,0.0
64.0,0.5,0.4,0.1333333333333333,0.1333333333333333,0.7,0.05,0.3,1.0,0.5,0.0,0.0,0.0,0.0,0.3814590826654931,0.0,0.0
65.0,0.5,0.4,0.1333333333333333,0.1333333333333333,0.7,0.05,0.3,6.0,0.5,0.0,0.0,0.0,0.0,0.4229996462268916,0.0,0.0
66.0,0.5,0.4,0.1333333333333333,0.3,0.7,0.05,0.3,6.0,0.5,0.0,0.0,0.0,0.0,0.7160781650755957,0.0,0.0
67.0,0.5,0.4,0.1333333333333333,0.3,0.7,0.6833333333333333,0.3,6.0,0.5,4.136624941781609,0.280572647035958,3.504472179086193,0.507462625951382,0.606867363621277,54.89333333333334,0.2202675620323019
68.0,0.5,0.4,0.1333333333333333,0.3,0.7,0.6833333333333333,0.1,6.0,0.5,3.946383413138721,0.3131465648608162,8.925276376760214,0.7947881230907056,0.3615055248089597,170.29999999999998,0.2461765243668053
69.0,0.5,0.4,0.1333333333333333,0.3,0.1,0.6833333333333333,0.1,6.0,0.5,4.399298452740198,0.3161025231727205,8.12520173820558,0.829162880858624,0.3381201014323368,165.26666666666668,0.2379812499698173
70.0,5.0,0.8,0.1333333333333333,0.1333333333333333,0.4,0.05,0.1999999999999999,3.0,0.5,0.8314568176814511,0.0,0.0,0.1866666666666666,0.3789700180561231,0.1733333333333333,0.0
71.0,5.0,0.8,0.1333333333333333,0.1333333333333333,0.4,0.6833333333333333,0.1999999999999999,3.0,0.5,4.469733024048691,0.317394392293664,2.2053938456224795,0.322707497544261,0.1470245169276252,124.58666666666666,0.271707626588824
72.0,5.0,0.8,0.1333333333333333,0.3,0.4,0.6833333333333333,0.1999999999999999,3.0,0.5,4.48760579037866,0.3448593750364429,3.1093049587449446,0.514258783358152,0.0935031405927658,289.02000000000004,0.2883976694920036
73.0,5.0,0.8,0.1333333333333333,0.3,1.0,0.6833333333333333,0.1999999999999999,3.0,0.5,4.369572222751116,0.3396022142941258,2.791512936464846,0.428833660666313,0.0942628315345304,275.58666666666664,0.2859684988474535
74.0,5.0,0.4,0.1333333333333333,0.3,1.0,0.6833333333333333,0.1999999999999999,3.0,0.5,4.212238221737241,0.3918046850107951,3.1913615166759857,0.3320665675267985,0.1334126256905047,233.37333333333336,0.2734909453015314
75.0,5.0,0.4,0.1333333333333333,0.3,1.0,0.6833333333333333,0.1999999999999999,3.0,3.5,4.205404420103876,0.431647609884978,2.434305631859973,0.5567128331433739,0.106866605710429,260.11999999999995,0.2810555810814818
76.0,5.0,0.4,0.3,0.3,1.0,0.6833333333333333,0.1999999999999999,3.0,3.5,4.234995989374943,0.4540530184531128,5.027941067569809,0.9900167657070842,0.0975800319051731,532.9466666666666,0.2600683093593878
77.0,5.0,0.4,0.3,0.3,1.0,0.6833333333333333,0.0,3.0,3.5,2.9153113124795804,0.3600387047015248,1.9193257013395928,0.2418387213358517,0.0271905898638814,114.88,0.2977650587837023
78.0,2.0,0.4,0.3,0.3,1.0,0.6833333333333333,0.0,3.0,3.5,3.0545772619155365,0.4289612890133647,2.691666670682503,0.3455813801515521,0.0249239975138943,186.63333333333333,0.4364251747575049
79.0,2.0,0.6000000000000001,0.05,0.3,0.1,0.05,0.3,6.0,5.0,0.0,0.0,0.0,0.0,0.7395811052483309,0.0,0.0
80.0,2.0,0.6000000000000001,0.05,0.3,0.1,0.6833333333333333,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0020573292649478,0.0,0.0
81.0,0.5,0.2,0.1333333333333333,0.2166666666666666,0.4,0.05,0.1,1.0,2.0,0.0,0.0,0.0,0.0,0.5875906027258616,0.0,0.0
82.0,0.5,0.6000000000000001,0.1333333333333333,0.2166666666666666,0.4,0.05,0.1,1.0,2.0,0.0,0.0,0.0,0.0,0.6345028131883113,0.0,0.0
83.0,0.5,0.6000000000000001,0.1333333333333333,0.2166666666666666,0.4,0.6833333333333333,0.1,1.0,2.0,3.4718531772150887,0.2253306278184317,0.6351614526687771,0.0295310344216424,0.2044064296767986,282.99333333333334,0.288929133144766
84.0,5.0,0.6000000000000001,0.05,0.3,0.7,0.6833333333333333,0.1999999999999999,8.0,0.5,1.969008614633916,0.1816158453490108,3.040887844742325,0.4494659705885295,0.3394000556698093,20.71333333333333,0.1218664937587572
85.0,5.0,0.2,0.05,0.3,0.7,0.6833333333333333,0.1999999999999999,8.0,0.5,3.0665528100833197,0.4208593018987552,17.70961552231854,0.9702619356153422,0.2554307089047071,174.67333333333332,0.311075769603151
86.0,3.5,0.6000000000000001,0.1333333333333333,0.2166666666666666,1.0,0.6833333333333333,0.1,1.0,5.0,3.973948529390415,0.153966260704716,0.4011176846049529,0.0209101220563486,0.1271359181577296,256.56,0.191283222714894
87.0,5.0,0.2,0.2166666666666666,0.3,0.7,0.05,0.1999999999999999,8.0,0.5,4.710945740800556,0.4394442627486672,15.786602206480874,0.8803862820852427,0.7369879091837349,68.42,0.2406645700040478
88.0,5.0,0.2,0.2166666666666666,0.1333333333333333,0.7,0.05,0.1999999999999999,8.0,0.5,3.451774253658717,0.2638516108012675,3.217528939828712,0.586171962625052,0.399172308840662,10.893333333333336,0.1940896190158766
89.0,5.0,0.2,0.2166666666666666,0.1333333333333333,0.7,0.05,0.1999999999999999,8.0,3.5,3.6079723447311034,0.1578703703703703,0.4461111111111111,0.6792592592592591,0.362560182810453,2.56,0.0922037593274526
90.0,3.5,0.4,0.3,0.3,0.7,0.05,0.1,6.0,5.0,0.0,0.0,0.0,0.0,0.7527454099369084,0.0,0.0
91.0,3.5,0.4,0.1333333333333333,0.3,0.7,0.05,0.1,6.0,5.0,0.0,0.0,0.0,0.0,0.734411766086622,0.0,0.0
92.0,3.5,0.4,0.1333333333333333,0.3,0.7,0.05,0.3,6.0,5.0,3.742024751422314,0.0863116883116883,0.1709264069264069,0.2898484848484848,0.7415364924055877,4.446666666666666,0.1386455332667694
93.0,3.5,0.4,0.1333333333333333,0.3,0.7,0.05,0.3,6.0,2.0,4.542703107856744,0.1017989417989418,0.2518042328042328,0.3103227513227513,0.7315514402501231,5.38,0.2275512195089366
94.0,3.5,0.8,0.1333333333333333,0.3,0.7,0.05,0.3,6.0,2.0,4.528931033548861,0.1017002442002442,0.3013960113960114,0.4987535612535612,0.7598089846568508,5.68,0.1374594466493294
95.0,3.5,0.8,0.1333333333333333,0.3,0.1,0.05,0.3,6.0,2.0,4.469610279682154,0.0761996891996892,0.1716767676767676,0.3855198135198135,0.7533056833826716,5.913333333333333,0.2014077548553089
96.0,0.5,0.8,0.1333333333333333,0.3,0.1,0.05,0.3,6.0,2.0,0.0,0.0,0.0,0.0,0.7755634079459438,0.0,0.0
97.0,0.5,0.8,0.1333333333333333,0.1333333333333333,0.1,0.05,0.3,6.0,2.0,0.0,0.0,0.0,0.0,0.4240642573188649,0.0,0.0
98.0,0.5,0.8,0.1333333333333333,0.1333333333333333,0.1,0.05,0.3,1.0,2.0,0.0,0.0,0.0,0.0,0.3731751669790272,0.0,0.0
99.0,0.5,0.8,0.1333333333333333,0.1333333333333333,0.1,0.6833333333333333,0.3,1.0,2.0,3.992236594541836,0.0840329908222453,0.1921629689388073,0.1013566384962609,0.3129729617886194,23.72,0.25402651101535
100.0,0.5,0.6000000000000001,0.1333333333333333,0.3,1.0,1.0,0.3,6.0,3.5,0.0,0.0,0.0,0.0,0.2264810807400693,0.0,0.0
101.0,0.5,0.6000000000000001,0.1333333333333333,0.3,1.0,0.3666666666666667,0.3,6.0,3.5,2.8277726568934174,0.0533333333333333,0.1066666666666666,0.5083333333333333,0.7290505130984206,1.3333333333333333,0.0583994580960168
102.0,0.5,0.6000000000000001,0.1333333333333333,0.3,0.4,0.3666666666666667,0.3,6.0,3.5,4.172978419261328,0.0738888888888888,0.1755555555555555,0.6122222222222223,0.7227128458453215,2.2,0.1343701357067619
103.0,0.5,0.6000000000000001,0.1333333333333333,0.1333333333333333,0.4,0.3666666666666667,0.3,6.0,3.5,0.8148110059842715,0.0433333333333333,0.0866666666666666,0.1266666666666666,0.4362347524487698,0.3333333333333333,0.0130358625766777
104.0,0.5,0.6000000000000001,0.1333333333333333,0.1333333333333333,0.4,0.3666666666666667,0.1,6.0,3.5,3.970768550819216,0.3650424195006239,2.4455300917932496,0.712856819409451,0.351769846232859,16.76,0.2219994323130047
105.0,0.5,0.6000000000000001,0.3,0.1333333333333333,0.4,0.3666666666666667,0.1,6.0,3.5,3.747465897831384,0.4162308293855114,4.810833230727279,0.6829112527351581,0.3852967902369211,36.6,0.2591427859622132
106.0,0.5,0.2,0.3,0.1333333333333333,0.4,0.3666666666666667,0.1,6.0,3.5,3.0865231143532217,0.4164003491854394,2.8230984202206275,0.5920698734450099,0.3410032866172858,20.973333333333333,0.281671450947248
107.0,0.5,0.2,0.3,0.1333333333333333,0.4,0.3666666666666667,0.1,1.0,3.5,3.453420809866079,0.2986262073166776,0.9944827166812916,0.0712977677035658,0.261405624427434,273.9066666666667,0.2298869366041747
108.0,0.5,0.2,0.3,0.1333333333333333,0.4,0.3666666666666667,0.1,1.0,0.5,4.017350071027404,0.315668722480586,1.165586647172581,0.0690875665096532,0.2831270541379316,357.47333333333336,0.2645895875460535
109.0,3.5,0.2,0.3,0.1333333333333333,0.4,0.3666666666666667,0.1,1.0,0.5,4.753347673538081,0.3727707155541973,1.6976402367742958,0.1210957130034102,0.2146283165488255,605.3933333333333,0.2633962276688786
110.0,2.0,0.6000000000000001,0.3,0.3,0.7,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,2.0,0.6000000000000001,0.3,0.3,0.7,1.0,0.0,3.0,5.0,2.8995906846699797,0.3953476931808311,1.737205735022238,0.1503878839138811,0.0,120.26666666666668,0.3637183420580392
112.0,2.0,0.2,0.3,0.3,0.7,1.0,0.0,3.0,5.0,3.0878729099273667,0.4241615346367341,2.08543501191931,0.1957249021418178,0.0,143.45333333333335,0.3932465978180594
113.0,2.0,0.2,0.3,0.3,0.7,0.3666666666666667,0.0,3.0,5.0,3.118507154285989,0.493337804902842,21.599715702812592,1.0,0.0382802473712476,2212.893333333333,0.1531285079839317
114.0,5.0,0.2,0.3,0.3,0.7,0.3666666666666667,0.0,3.0,5.0,3.073299535519256,0.4817316482332024,20.78984123481117,1.0,0.0428726340133188,2132.72,0.1422503645771757
115.0,5.0,0.2,0.1333333333333333,0.3,0.7,0.3666666666666667,0.0,3.0,5.0,3.0104791206786405,0.5000294622573639,11.550311460717358,0.9996843710670164,0.0216492920744311,1086.52,0.2234791745578495
116.0,5.0,0.2,0.1333333333333333,0.3,0.1,0.3666666666666667,0.0,3.0,5.0,3.001501786584043,0.5005543059777994,11.86463980468944,0.9998360046830048,0.0171251495394705,1120.9733333333334,0.2386799377065321
117.0,5.0,0.2,0.1333333333333333,0.3,0.1,0.3666666666666667,0.1999999999999999,3.0,5.0,3.2846889424765258,0.4760154544339006,4.614471679802918,0.9503482679129808,0.3796684077070436,424.58,0.2139328095670002
118.0,5.0,0.2,0.1333333333333333,0.3,0.1,0.3666666666666667,0.1999999999999999,8.0,5.0,2.7936606907001647,0.4482866615034044,19.81571832066022,0.9998115614614556,0.4736380516315416,308.2333333333333,0.1939230188066518
119.0,5.0,0.2,0.1333333333333333,0.1333333333333333,0.1,0.3666666666666667,0.1999999999999999,8.0,5.0,3.0729204622876427,0.4569573890290692,9.435281738235906,0.9779997910159098,0.3349864689593181,64.50666666666667,0.1734017913232094
120.0,5.0,0.6000000000000001,0.1333333333333333,0.05,0.1,1.0,0.1999999999999999,1.0,2.0,0.0,0.0,0.0,0.0,0.0690442468221152,0.0,0.0
121.0,5.0,0.6000000000000001,0.1333333333333333,0.05,0.1,0.3666666666666667,0.1999999999999999,1.0,2.0,4.126007133884269,0.1498975995632517,0.4233602932392437,0.1083475337948699,0.1358784780026701,41.85333333333334,0.241841493743409
122.0,5.0,0.6000000000000001,0.1333333333333333,0.2166666666666666,0.1,0.3666666666666667,0.1999999999999999,1.0,2.0,4.059422609864138,0.2319386923885254,0.751305236773522,0.024306748666161,0.2184647788322735,408.6733333333334,0.2340427545285438
123.0,5.0,0.6000000000000001,0.1333333333333333,0.2166666666666666,0.1,0.3666666666666667,0.1999999999999999,1.0,5.0,3.888961674015762,0.2328742485297294,0.7921010330815575,0.0313262634199942,0.2683499662267693,372.3066666666667,0.1754918492431041
124.0,5.0,0.6000000000000001,0.1333333333333333,0.2166666666666666,0.1,0.3666666666666667,0.1999999999999999,6.0,5.0,3.8115251256255753,0.3578644626064152,15.756857263986564,0.992691426718332,0.3102989161629361,335.5,0.1839817642525628
125.0,5.0,0.2,0.1333333333333333,0.2166666666666666,0.1,0.3666666666666667,0.1999999999999999,6.0,5.0,3.184742524612006,0.456370685327458,10.256929353031907,0.9787493256980108,0.4265960324300105,164.08666666666667,0.1918721934633819
126.0,5.0,0.2,0.1333333333333333,0.2166666666666666,0.7,0.3666666666666667,0.1999999999999999,6.0,5.0,3.1051069758872933,0.4602095116963183,10.14927650044562,0.992853562206439,0.4628872052016681,205.12,0.1954166863512466
127.0,0.5,0.8,0.1333333333333333,0.3,0.1,0.6833333333333333,0.0,1.0,5.0,3.032080960967986,0.285546469341686,0.8074580720660333,0.0235091430094622,0.0001232826750047,422.98,0.3743167849805925
128.0,2.0,0.2,0.1333333333333333,0.2166666666666666,0.7,0.3666666666666667,0.0,6.0,5.0,2.9573661082681446,0.4918350213713935,34.96513175793819,0.9992321657847036,0.1692874914567329,722.3133333333334,0.1656556129589388
129.0,0.5,0.8,0.1333333333333333,0.3,0.1,0.05,0.1999999999999999,1.0,5.0,0.0,0.0,0.0,0.0,0.7599453679327647,0.0,0.0
130.0,2.0,0.8,0.1333333333333333,0.2166666666666666,1.0,0.3666666666666667,0.1,3.0,2.0,4.631613581393022,0.3006527674758058,3.2686062857927776,0.7910215035234919,0.3140941652539218,330.1933333333333,0.2557796632268435
131.0,5.0,0.8,0.1333333333333333,0.2166666666666666,1.0,0.3666666666666667,0.1,3.0,2.0,4.654844466751477,0.2613256672806071,3.9681750710271375,0.929996436527502,0.1621868167240369,537.6933333333333,0.2728918303596818
132.0,5.0,0.8,0.1333333333333333,0.2166666666666666,1.0,0.3666666666666667,0.1,3.0,5.0,4.004396029093509,0.2409228146328835,3.4240280025079906,0.8623250472792384,0.2130719862346507,469.00666666666666,0.2023395786483814
133.0,5.0,0.4,0.1333333333333333,0.2166666666666666,1.0,0.3666666666666667,0.1,3.0,5.0,3.9038041155240215,0.3845625169498144,4.044169966301116,0.893685983231702,0.2550704999793901,381.68666666666667,0.1968983100811057
134.0,5.0,0.4,0.1333333333333333,0.05,1.0,0.3666666666666667,0.1,3.0,5.0,3.8390081863379777,0.3285703415382299,1.9284712831892945,0.309851077808467,0.1372844942551921,64.94666666666667,0.2140798658503223
135.0,5.0,0.4,0.1333333333333333,0.05,0.4,0.3666666666666667,0.1,3.0,5.0,3.7294487656717714,0.3402739244626973,1.8019885719115816,0.3476492985986611,0.135684834760502,51.54666666666666,0.1847106324864165
136.0,5.0,0.4,0.1333333333333333,0.05,0.4,1.0,0.1,3.0,5.0,0.0,0.0,0.0,0.0,0.0241857845356445,0.0,0.0
137.0,5.0,0.4,0.1333333333333333,0.05,0.4,1.0,0.1,8.0,5.0,0.9179928998952868,0.0066666666666666,0.0066666666666666,0.1933333333333333,0.0425654040126911,0.1866666666666666,0.0
138.0,5.0,0.4,0.3,0.05,0.4,1.0,0.1,8.0,5.0,0.7999999999999999,0.0,0.0,0.1666666666666666,0.0380978577937167,0.16,0.0
139.0,5.0,0.4,0.3,0.05,0.4,1.0,0.3,8.0,5.0,3.521268502477726,0.206,0.5035555555555556,0.6202222222222221,0.1056401773541679,2.506666666666667,0.29637327468547
140.0,5.0,0.6000000000000001,0.05,0.3,0.1,1.0,0.1,6.0,5.0,0.0,0.0,0.0,0.0,3.2337498500524435e-05,0.0,0.0
141.0,5.0,0.6000000000000001,0.05,0.3,0.1,1.0,0.3,6.0,5.0,4.277828632328057,0.3476127130019947,1.1020666700109285,0.3262957247530502,0.0129704534761054,21.180000000000003,0.3887524573848478
142.0,5.0,0.6000000000000001,0.05,0.1333333333333333,0.1,1.0,0.3,6.0,5.0,3.884441059579908,0.2579852714365098,0.6702368928514439,0.427625410136246,0.093463691092905,7.966666666666666,0.4370156078296327
143.0,2.0,0.6000000000000001,0.05,0.1333333333333333,0.1,1.0,0.3,6.0,5.0,0.0,0.0,0.0,0.0,0.0870358710750066,0.0,0.0
144.0,2.0,0.2,0.05,0.1333333333333333,0.1,1.0,0.3,6.0,5.0,1.7490339617823036,0.0,0.0,0.3799999999999999,0.1093971968106692,0.4666666666666667,0.0
145.0,2.0,0.2,0.05,0.1333333333333333,0.7,1.0,0.3,6.0,5.0,0.09910866208789,0.0,0.0,0.0266666666666666,0.104219304820708,0.02,0.0
146.0,2.0,0.2,0.2166666666666666,0.1333333333333333,0.7,1.0,0.3,6.0,5.0,0.0989668808553235,0.0,0.0,0.0266666666666666,0.1114501314419926,0.02,0.0
147.0,2.0,0.2,0.2166666666666666,0.1333333333333333,0.7,0.3666666666666667,0.3,6.0,5.0,4.203133922683534,0.4268896903200804,2.406916799160093,0.7515218331893702,0.3910769200520612,18.76,0.1449983260937868
148.0,2.0,0.2,0.2166666666666666,0.1333333333333333,0.7,0.3666666666666667,0.3,6.0,2.0,3.817572536186422,0.3844444368706923,6.702488241668267,0.8272088370290019,0.3338041576109465,50.38666666666666,0.1986183994665239
149.0,2.0,0.2,0.2166666666666666,0.1333333333333333,0.7,0.3666666666666667,0.3,1.0,2.0,3.881576188103285,0.2042934425809633,0.6213489606162879,0.0620030097262185,0.367499973689661,86.55999999999999,0.2065609676436091
150.0,2.0,0.6000000000000001,0.1333333333333333,0.05,0.4,0.05,0.3,6.0,0.5,0.0,0.0,0.0,0.0,0.1685267930126035,0.0,0.0
151.0,2.0,0.2,0.1333333333333333,0.05,0.4,0.05,0.3,6.0,0.5,0.0,0.0,0.0,0.0,0.17287890240165,0.0,0.0
152.0,2.0,0.2,0.1333333333333333,0.05,0.4,0.6833333333333333,0.3,6.0,0.5,0.0,0.0,0.0,0.0,0.174198310631042,0.0,0.0
153.0,5.0,0.2,0.1333333333333333,0.05,0.4,0.6833333333333333,0.3,6.0,0.5,1.3170713810598715,0.1420445829540256,0.6354415584415585,0.2583373804558015,0.1634942192653629,2.733333333333333,0.0649219647871496
154.0,5.0,0.2,0.1333333333333333,0.05,0.4,0.6833333333333333,0.3,6.0,3.5,3.372695208119517,0.4255553563814029,1.927652917753739,0.5354108578536024,0.1410373650096641,16.186666666666664,0.2698811925632381
155.0,5.0,0.2,0.1333333333333333,0.05,1.0,0.6833333333333333,0.3,6.0,3.5,3.7769645968620416,0.4044593937548171,1.5700553428434436,0.4058384376027397,0.1368005264792809,17.353333333333335,0.256061927559704
156.0,5.0,0.2,0.3,0.05,1.0,0.6833333333333333,0.3,6.0,3.5,3.3713861360316844,0.4637676144640936,2.4628310565015297,0.5025949078381274,0.1486854622305014,25.48,0.2633993570988657
157.0,5.0,0.2,0.3,0.05,1.0,0.6833333333333333,0.3,1.0,3.5,3.9086346984593696,0.2212086771671776,0.6636226946990168,0.1401157676177709,0.1242436285850211,45.48666666666666,0.2457908230045142
158.0,5.0,0.2,0.3,0.05,1.0,0.6833333333333333,0.1,1.0,3.5,4.2013296799328375,0.2093871474059997,0.5902334940169819,0.0526452088680633,0.1002767204846391,130.09333333333333,0.2602266414294565
159.0,5.0,0.2,0.3,0.2166666666666666,1.0,0.6833333333333333,0.1,1.0,3.5,4.39689241346207,0.2944330708246543,0.902460052186794,0.0229148697467808,0.0657795377161012,516.6933333333334,0.3111833260623287
160.0,0.5,0.6000000000000001,0.2166666666666666,0.05,0.7,0.6833333333333333,0.0,6.0,2.0,2.848709591746732,0.489574297596892,11.493844735095545,0.7846575771711516,0.079838403096452,151.67333333333332,0.3224497112189647
161.0,0.5,0.2,0.2166666666666666,0.05,0.7,0.6833333333333333,0.0,6.0,2.0,3.040894467742628,0.4874209064799664,13.616280717309303,0.8202220653393906,0.0874495850655082,154.22,0.3036465448974822
162.0,0.5,0.2,0.2166666666666666,0.05,0.1,0.6833333333333333,0.0,6.0,2.0,2.814676835932492,0.4972307798466275,13.00341278547288,0.7500010337485291,0.0898065840777135,159.9933333333333,0.3368301054765202
163.0,2.0,0.2,0.2166666666666666,0.05,0.1,1.0,0.1999999999999999,6.0,0.5,0.0,0.0,0.0,0.0,0.0946775662161149,0.0,0.0
164.0,0.5,0.2,0.2166666666666666,0.2166666666666666,0.1,0.6833333333333333,0.1999999999999999,6.0,2.0,4.734608834466125,0.4450337754618869,3.908093174081122,0.782157288444421,0.5407982902596573,86.18,0.2454681217702921
165.0,0.5,0.2,0.2166666666666666,0.2166666666666666,0.1,0.6833333333333333,0.1999999999999999,1.0,2.0,4.121759354430231,0.1674302008530296,0.4190926840325142,0.0287210351159341,0.3075686718887869,176.2733333333333,0.2499491875524702
166.0,0.5,0.2,0.05,0.2166666666666666,0.1,0.6833333333333333,0.1999999999999999,1.0,2.0,3.156142009212767,0.1075405271640069,0.2658235461206924,0.0507864957004218,0.3375239761145525,50.94,0.2534815131596523
167.0,0.5,0.2,0.05,0.2166666666666666,0.1,0.05,0.1999999999999999,1.0,2.0,0.0,0.0,0.0,0.0,0.6400129371521226,0.0,0.0
168.0,3.5,0.2,0.05,0.2166666666666666,0.1,0.05,0.1999999999999999,1.0,2.0,0.0,0.0,0.0,0.0,0.6144944612745363,0.0,0.0
169.0,3.5,0.2,0.05,0.2166666666666666,0.1,0.05,0.1999999999999999,1.0,5.0,0.0,0.0,0.0,0.0,0.6195785660758626,0.0,0.0
170.0,5.0,0.4,0.3,0.2166666666666666,1.0,1.0,0.1999999999999999,6.0,5.0,4.633957139869238,0.1198094128094128,0.282053909053909,0.394533226033226,0.0111904164266707,5.3933333333333335,0.208924807794521
171.0,5.0,0.4,0.3,0.2166666666666666,1.0,1.0,0.1999999999999999,6.0,2.0,0.0,0.0,0.0,0.0,0.0049098663143225,0.0,0.0
172.0,5.0,0.8,0.3,0.2166666666666666,1.0,1.0,0.1999999999999999,6.0,2.0,0.0,0.0,0.0,0.0,0.003106491402064,0.0,0.0
