row_index,C_birth,c,v,r,beta,mean_lambda,scrounge_rate,network_mean_degree,network_lcc_fraction,mean_fish_density,fleet_size,wealth_gini
23.0,1.2201715223491192,0.1624221148900687,2.0,0.2851877861656248,0.8584657893516123,3.61264439832092,0.2636870446065238,0.9889662678981976,0.324122511163694,0.2978879221499836,29.71333333333333,0.2126336089370645
24.0,1.2201715223491192,0.1514357990585267,1.0,0.2851877861656248,0.8584657893516123,4.276959985154217,0.2100778229403981,0.6516443786834992,0.1360082463341304,0.2601481377337771,51.94,0.2357467559447943
25.0,1.2201715223491192,0.1514357990585267,2.0,0.2670173453632742,0.8584657893516123,3.7923315907158175,0.2754893096103125,1.0532724054984075,0.3276904511899001,0.2792512548676722,24.313333333333333,0.2371175194038172
26.0,1.2201715223491192,0.1514357990585267,2.0,0.2851877861656248,1.968957431614399,4.723591807001181,0.3192994811784054,2.5876453244752904,0.5912583272448809,0.2505869264380154,128.61333333333334,0.2575042207458048
27.0,4.892269771546125,0.1624221148900687,1.0,0.2670173453632742,1.968957431614399,4.173706890975324,0.1646337463217909,0.5028493896188224,0.1078360435079048,0.2781788897515628,53.293333333333344,0.1766146982650086
28.0,1.6393653005361557,0.0928937564603984,1.0,0.2655325231142342,1.4080171738751233,3.902426876986571,0.2672449048054729,0.9258944704913168,0.0766443524632707,0.2277804750480922,192.44,0.2328372311058185
29.0,3.096466727554798,0.0928937564603984,1.0,0.2655325231142342,1.4080171738751233,3.375667732535779,0.2521410473429936,0.8436326830320886,0.0790325018697983,0.2404472722491812,198.75333333333336,0.2276114495071391
30.0,1.6393653005361557,0.0035813614726066,1.0,0.2655325231142342,1.4080171738751233,2.990094571704135,0.4440642354515569,2.60611751196137,0.385752628372159,0.0898559611603406,1503.96,0.2717781804828548
31.0,1.6393653005361557,0.0928937564603984,4.0,0.2655325231142342,1.4080171738751233,4.175620471074757,0.3742787080337268,4.504459917650743,0.6899454736796121,0.2670969170615669,65.16,0.2243054722192472
32.0,1.6393653005361557,0.0928937564603984,1.0,0.1549781017936766,1.4080171738751233,4.196029037379335,0.193692354029838,0.5356241504667741,0.0566915016693548,0.2352353942838176,120.00666666666667,0.2561568177565759
33.0,1.6393653005361557,0.0928937564603984,1.0,0.2655325231142342,3.148052340373397,4.416055594536068,0.2622290245533709,1.191140549154153,0.1015062260327609,0.212477985966387,306.44666666666666,0.2510232150846647
34.0,3.096466727554798,0.0035813614726066,4.0,0.1549781017936766,3.148052340373397,3.228698698766951,0.4315119534836426,13.138874208732808,0.9864420133198404,0.110722522645198,527.64,0.1433986893818231
35.0,4.198911551386118,0.1988795318640768,5.0,0.1077198634855449,3.427077774889767,3.945095445200643,0.3420737607897151,4.084516911763615,0.7595218785728295,0.2640935637384629,45.68,0.1971359599296381
36.0,1.347738079726696,0.1988795318640768,5.0,0.1077198634855449,3.427077774889767,4.568081070342632,0.371302021368276,5.912208162346674,0.8982866648810544,0.2379783681625846,74.07333333333334,0.2136931870895293
37.0,4.198911551386118,0.2153043142519891,5.0,0.1077198634855449,3.427077774889767,4.184836670212241,0.3569843276878142,3.9317748496570686,0.8765219329601669,0.2484779050658193,28.24666666666666,0.1717576221363782
38.0,4.198911551386118,0.1988795318640768,2.0,0.1077198634855449,3.427077774889767,4.168907866457647,0.210935886145055,0.9089485186051148,0.3015307566567666,0.2688142100886467,34.666666666666664,0.1792208143262415
39.0,4.198911551386118,0.1988795318640768,5.0,0.285014327801764,3.427077774889767,4.17634945750208,0.327921423338556,9.45901246475415,0.8120506108630189,0.2622663398645338,95.88666666666668,0.168114137318763
40.0,4.198911551386118,0.1988795318640768,5.0,0.1077198634855449,1.4049586802721024,2.2331340741208616,0.1209523809523809,0.2761904761904761,0.4142857142857143,0.303080019427658,2.213333333333334,0.0361874697799838
41.0,1.347738079726696,0.2153043142519891,2.0,0.285014327801764,1.4049586802721024,2.064370385139492,0.1273532684367924,0.4624066644432776,0.2096233716702824,0.2623332382859887,6.086666666666666,0.1031064426644097
42.0,3.4763229824602604,0.0067398190498352,3.0,0.2170423813629895,4.167163112200797,3.169258893871277,0.4004775187567937,9.535258950715964,0.9697381289700844,0.1219977851679107,699.8000000000001,0.1256184120605007
43.0,2.0639631375670437,0.0067398190498352,3.0,0.2170423813629895,4.167163112200797,3.2730208753995385,0.4083413655493606,10.986970555619733,0.991141030870493,0.105698024136405,933.5,0.2368410337984829
44.0,3.4763229824602604,0.1291270782239735,3.0,0.2170423813629895,4.167163112200797,4.1941835130766565,0.3161667300935257,5.01197937956382,0.7563740168651573,0.2266983921718819,191.24666666666667,0.1957175435045345
45.0,3.4763229824602604,0.0067398190498352,3.0,0.2170423813629895,4.167163112200797,3.2069800900201657,0.4030478182160639,10.178512230922266,0.9729678325244978,0.1163128235957801,780.9733333333334,0.1270962978473877
46.0,3.4763229824602604,0.0067398190498352,3.0,0.2224745281971991,4.167163112200797,3.152587933450277,0.4011154297324173,10.192923687615329,0.9732153589453096,0.1201985451795768,739.2733333333332,0.1260169322288941
47.0,3.4763229824602604,0.0067398190498352,3.0,0.2170423813629895,2.5530905202031136,3.0974430077750923,0.4344236699218518,9.927795269027778,0.9802674842931718,0.1279997434526162,747.2066666666666,0.1257673783374684
48.0,2.0639631375670437,0.1291270782239735,3.0,0.2224745281971991,2.5530905202031136,4.374577323491749,0.332670204140886,3.947451767757999,0.7994231048647293,0.2537908316763216,134.40666666666667,0.2282231918892585
49.0,2.909040585160255,0.2662410898134112,3.0,0.1248416895512491,1.7259161067195237,2.2999851935881988,0.0638888888888888,0.1488888888888888,0.1866666666666666,0.2726423255996388,2.2533333333333334,0.1070914992308793
